ChEBI_ID,ChEBI_Name,SMILES,PubChemSID,PubChemCID
191740,"Carthamidin 6,7-diglucoside",O1C(C(O)C(O)C(O)C1OC2=C(OC3OC(C(O)C(O)C3O)CO)C=C4OC(CC(=O)C4=C2O)C5=CC=C(O)C=C5)CO,85390528,74819427
192962,Transilitin,O1C(=C(OC)C(=O)C2=C1C(O)=C(O)C=C2)C3=CC(O)=C(O)C=C3,85391737,44258702
175611,Sudachitin,O1C=2C(=C(O)C(OC)=C(O)C2OC)C(=O)C=C1C3=CC(OC)=C(O)C=C3,85374684,12443122
186535,Sempervirenoside B,O(C1[C@@H](OC(=O)C)C(O[C@@H](OC=2C(=O)C3=C(OC2C4=CC=C(OC)C=C4)C(=C(O[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO)C=C3O)CC=C(C)C)[C@H]1O)C)[C@@H]6OC[C@@H](O)[C@H](O)C6O,85385390,44259073
179642,Hildgardtene,O1C(CC=2C1=CC(OC)=C3C2O[C@@H](C=C3)C4=CC=CC=C4)C(C)=C,85378663,44257204
216187,Sakuranetin-4′-O-beta-D-xylopyranoside,O=C1C2=C(OC(C1)C3=CC=C(O[C@@H]4OC[C@@H](O)[C@@H]([C@H]4O)O)C=C3)C=C(OC)C=C2O,,
186062,Kaempferol 4'-methyl ether 3-(4Rha-rhamnosylrutinoside),O([C@@H]1C(O)[C@H](O)[C@@H](OC1C)OCC2O[C@@H](OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC=C(OC)C=C5)C(O)[C@@H](O)[C@@H]2O)[C@@H]6OC([C@H](O)C(O)[C@@H]6O)C,85384922,44257995
197057,Pinocembrin 7-O-neohesperidoside 2'''-O-acetate,O(C1C(O)C(O)C(OC1OC=2C=C3OC(CC(=O)C3=C(O)C2)C4=CC=CC=C4)CO)C5OC(C(O)C(O)C5OC(=O)C)C,85395798,42607857
196995,Kaempferol 4'-methyl ether 3-neohesperidoside,O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(OC)C=C4)CO)[C@@H]5OC([C@H](O)C(O)[C@@H]5O)C,85395737,44257994
189449,Vaccarin,O1[C@]([C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1CO)(C3=C(O)C4=C(OC(=CC4=O)C5=CC=C(O[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O)CO)C=C5)C=C3O)[H],85388267,71307582
185943,3'-Deoxyderhamnosylmaysin,O1[C@@](C(O)[C@@H](O)C(=O)C1C)(C2=C(O)C3=C(OC(=CC3=O)C4=CC=C(O)C=C4)C=C2O)[H],85384804,44257654
185194,"{[5-({6-[(acetyloxy)methyl]-4,5-dihydroxy-2-{[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-7-yl]oxy}oxan-3-yl}oxy)-3,4-dihydroxyoxolan-3-yl]methoxy}sulfonic acid",S(OCC1(O)C(O)C(OC2C(O)C(O)C(OC2OC=3C=C4OC(=CC(=O)C4=C(O)C3)C5=CC=C(O)C=C5)COC(=O)C)OC1)(O)(=O)=O,85384080,131831878
187017,Catechin 3'-O-beta-D-glucopyranoside,O1C([C@@H](O)C(O)C(O)[C@@H]1OC=2C=C([C@H]3OC=4C(C[C@@H]3O)=C(O)C=C(O)C4)C=CC2O)CO,85385869,44257088
176241,6''-p-Coumaroylprunin,O1C(C(O)C(O)C(O)C1OC=2C=C3OC(CC(=O)C3=C(O)C2)C4=CC=C(O)C=C4)COC(=O)/C=C/C5=CC=C(O)C=C5,85375305,6290103
94849,2-(4-methoxyphenyl)-4-(4-methoxyphenyl)imino-1-benzopyran-6-ol,COC1=CC=C(C=C1)C2=CC(=NC3=CC=C(C=C3)OC)C4=C(O2)C=CC(=C4)O,329741084,1191868
175069,"7-Hydroxy-2',3',4'-trimethoxyisoflavan",O1CC(CC2=C1C=C(O)C=C2)C3=C(OC)C(OC)=C(OC)C=C3,85374149,54100766
168763,Multiflorin A,O([C@@H]1C(O)[C@H](O)[C@H](OC1C)OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)[C@@H]5OC([C@@H](O)C(O)C5O)COC(=O)C,85367948,44258969
107663,6-methoxy-2-(4-methoxyphenyl)-1-benzopyran-4-one,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC(=C3)OC,85313108,688670
185807,Androechin,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C(=C(O)C=C(OC)C2)C(=O)/C=C/C=3C(O)=CC=CC3)CO,85384669,42607586
197002,Isorhamnetin 3-O-[a-L-rhamnopyranosyl-(1->3)-a-L-rhamnopyranosyl-(1->6)-b-D-glucopyranoside],O(C1C(O)C(OC(C1O)C)OCC2OC(OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC(OC)=C(O)C=C5)C(O)C(O)C2O)C6OC(C(O)C(O)C6O)C,85395744,131752732
187260,"4-Hydroxy-5,7,4'-trimethoxyflavan",O1C(CC(O)C2=C1C=C(OC)C=C2OC)C3=CC=C(OC)C=C3,85386109,584467
192871,Ranupenin 3-rutinoside,O1C([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC3=C(C2=O)C(O)=CC(OC)=C3O)C4=CC(O)=C(O)C=C4)CO[C@@H]5OC([C@H](O)[C@H](O)C5O)C,85391647,44259983
166619,Triphyllin B,O1[C@@H](OC2=C3[C@@H](O)C[C@@H](OC3=C(C(O[C@@H]4OC([C@@H](O)[C@H](O)C4O)CO)=C2CO)C)C5=CC=C(O)C=C5)C(O)[C@@H](O)[C@H](O)C1CO,85365859,44257135
168759,(-)-Epigallocatechin 3-glucuronide,O([C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H]2[C@H](OC=3C(C2)=C(O)C=C(O)C3)C4=CC(O)=C(O)C(O)=C4,85367944,101449862
139467,"5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl]-8-(3,4,5-trihydroxytetrahydro-2H-pyran-2-yl)-4H-chromen-4-one",O1C(C(O)C(O)C(O)C1CO)C2=C(O)C(C3OCC(O)C(O)C3O)=C4OC(=CC(=O)C4=C2O)C5=CC=C(O)C=C5,85339154,3550102
192454,Quercetin 3-(2'''-feruloylsophoroside),O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)CO)[C@@H]5OC([C@@H](O)[C@H](O)C5OC(=O)/C=C/C6=CC(OC)=C(O)C=C6)CO,85391236,44259303
191651,Isoswertiajaponin,O1[C@](C(O)[C@@H](O)[C@@H](O)C1CO)(C=2C=3OC(=CC(=O)C3C(O)=CC2OC)C4=CC(O)=C(O)C=C4)[H],85390439,44258369
192430,Gossypetin 3-sophoroside-8-glucoside,O(C1C(O)[C@H](O)C(O[C@H]1OC2=C(OC=3C(O[C@@H]4OC([C@@H](O)[C@H](O)C4O)CO)=C(O)C=C(O)C3C2=O)C5=CC(O)=C(O)C=C5)CO)[C@@H]6OC([C@@H](O)C(O)[C@H]6O)CO,85391212,44259981
193231,8-C-Glucosyl-5-deoxykaempferol,O1[C@](C(O)[C@@H](O)[C@H](O)C1CO)(C=2C=3OC(=C(O)C(=O)C3C=CC2O)C4=CC=C(O)C=C4)[H],85392005,44258673
191718,7-(4-Carboxy-3-hydroxy-3-methylbutanoyl)sudachitin 4'-glucoside,O1C(C(O)C(O)C(O)C1OC2=C(OC)C=C(C=C2)C=3OC=4C(C(=O)C3)=C(O)C(OC)=C(OC(=O)CC(O)(CC(O)=O)C)C4OC)CO,85390506,74977947
185178,Jaceidin 4'-glucuronide,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC2=C(OC)C=C(C=C2)C=3OC4=C(C(=O)C3OC)C(O)=C(OC)C(O)=C4)C(O)=O,85384064,21722026
179868,Marein,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC2=C(O)C(O)=C(C=C2)C(=O)/C=C/C3=CC(O)=C(O)C=C3)CO,85378887,6441269
175601,"3'-Hydroxy-4',5',7,8-tetramethoxyflavone",O1C2=C(C(=O)C=C1C=3C=C(OC)C(OC)=C(O)C3)C=CC(OC)=C2OC,85374674,44257591
171678,Kanzonol M,O1CC(CC=2C1=C(C(O)=CC2OC)C=O)C3=C(O)C(=C(OC)C=C3)CC=C(C)C,85370802,131753029
180425,"5,7,2',4'-Tetrahydroxy-3,8,5'-trimethoxyflavone",O1C2=C(C(=O)C(OC)=C1C=3C(O)=CC(O)=C(OC)C3)C(O)=CC(O)=C2OC,85379438,44260043
191682,Isovitexin 2''-O-[4-hydroxy-(E)-cinnamoyl-(->6)-beta-D-glucopyranosyl] 4'-O-beta-D-glucopyranoside,O(C1C(O)C(O)C(OC1C2=C(O)C3=C(OC(=CC3=O)C4=CC=C(OC5OC(C(O)C(O)C5O)CO)C=C4)C=C2O)CO)C6OC(C(O)C(O)C6O)COC(=O)/C=C/C7=CC=C(O)C=C7,85390470,131752282
184544,"[5,7-dihydroxy-2-(3-hydroxyphenyl)-4-oxo-3,4-dihydro-2H-1-benzopyran-3-yl]oxidanesulfonic acid",S(OC1C(OC=2C(C1=O)=C(O)C=C(O)C2)C3=CC(O)=CC=C3)(O)(=O)=O,85383465,131831813
168737,Lethedoside B,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC=2C3=C(OC(=CC3=O)C4=CC(OC)=C(OC)C(OC)=C4)C=C(OC)C2)CO,85367922,11756418
140129,"7,8,4'-trihydroxy-3',5'-dimethoxyflavanone 4'-O-glucoside",C1=CC2=C(C(=C1O)O)OC(CC2=O)C3=CC(=C(C(=C3)OC)OC4C(C(C(C(O4)CO)O)O)O)OC,85339810,42607837
184211,6-Methoxyluteolin 7-glucuronide,O1[C@@H](OC2=C(OC)C(O)=C3C(OC(=CC3=O)C4=CC(O)=C(O)C=C4)=C2)C(O)[C@@H](O)[C@H](O)C1C(O)=O,85383155,44258510
187822,5-Carboxypyranocyanidin 3-O-(6''-O-malonyl-beta-glucopyranoside),O1[C@@H]([C@@H](O)C(O)C(O)[C@@H]1OC=2C3=C4C(OC2C5=CC(O)=C(O)C=C5)=CC(=[OH+])C=C4OC(=C3)C(O)=O)COC(=O)CC(O)=O,85386662,44257033
197076,Dihydrowogonin 7-O-glucoside,O1[C@@H](C(O)[C@@H](O)[C@@H](O)[C@@H]1OC2=C(OC)C=3OC(CC(=O)C3C(O)=C2)C4=CC=CC=C4)CO,85395817,42608110
136620,Myricetin 3-(3''-galloylrhamnoside),C=1(O)C(O)=CC(=CC1O)C2=C(OC3C(O)C(C(C(O3)C)O)OC(C=4C=C(C(=C(C4)O)O)O)=O)C(C=5C(O2)=CC(=CC5O)O)=O,85336354,74978303
181221,"2H-1-Benzopyran-3-ol, 3,4-dihydro-5,7-dimethoxy-2-(4-methoxyphenyl)-",O1C(C(O)CC2=C1C=C(OC)C=C2OC)C3=CC=C(OC)C=C3,85380230,597429
192441,patulitrin,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC2=C(OC)C(O)=C3C(OC(=C(O)C3=O)C4=CC(O)=C(O)C=C4)=C2)CO,85391223,5320435
183038,"(5,7-dihydroxy-4-oxo-2-phenyl-3,4-dihydro-2H-1-benzopyran-3-yl)oxidanesulfonic acid",S(OC1C(OC=2C(C1=O)=C(O)C=C(O)C2)C3=CC=CC=C3)(O)(=O)=O,85382010,131831912
191444,"Orientin 7,3'-dimethyl ether",O1[C@](C(O)[C@@H](O)[C@@H](O)C1CO)(C=2C=3OC(=CC(=O)C3C(O)=CC2OC)C4=CC(OC)=C(O)C=C4)[H],85390236,44258381
196389,"5,3'-Dihydroxy-7,8,4'-trimethoxyflavanone",O1C(CC(=O)C2=C1C(OC)=C(OC)C=C2O)C3=CC(O)=C(OC)C=C3,85395134,13871369
168204,Phloretin xylosyl-galactoside,O([C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@H]1OC=2C(=C(O)C=C(O)C2)C(=O)CCC3=CC=C(O)C=C3)CO)[C@@H]4O[C@@H]([C@H](O)[C@H]4O)CO,85367395,131750827
166627,Gossypetin 8-glucoside-3-sulfate,S(OC=1C(=O)C2=C(OC1C3=CC(O)=C(O)C=C3)C(O[C@@H]4OC([C@@H](O)[C@H](O)C4O)CO)=C(O)C=C2O)(O)(=O)=O,85365867,44260019
191455,Pinobanksin 5-[galactosyl-(1->4)-glucoside],O(C1C(O)C(O)C(OC1CO)OC=2C3=C(OC(C(O)C3=O)C4=CC=CC=C4)C=C(O)C2)C5OC(C(O)C(O)C5O)CO,85390247,131752199
190088,Quercetin 3-(2G-rhamnosylgentiobioside),O(C1C(O)[C@H](O)C(O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)CO[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO)[C@@H]6OC([C@H](O)C(O)[C@@H]6O)C,85388900,44259163
191528,Natsudaidain 3-glucoside,O1C(C(O)C(O)C(O)C1OC2=C(OC3=C(C2=O)C(OC)=C(OC)C(OC)=C3OC)C4=CC(OC)=C(OC)C=C4)CO,85390319,14375131
169160,"3,4,5-trihydroxy-6-[5-methoxy-2-(3-phenylpropanoyl)phenoxy]oxane-2-carboxylic acid",O1C(OC2=C(C(=O)CCC3=CC=CC=C3)C=CC(OC)=C2)C(O)C(O)C(O)C1C(O)=O,85368338,131839157
190067,Natsudaidain 3-(4-O-3-hydroxy-3-methylglutaroylglucoside),O1C(C(OC(=O)CC(O)(CC(O)=O)C)C(O)C(O)C1OC2=C(OC3=C(C2=O)C(OC)=C(OC)C(OC)=C3OC)C4=CC(OC)=C(OC)C=C4)CO,85388879,73092145
189815,Pinocembrin 7-O-rhamnoside,O1C([C@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(CC(=O)C3=C(O)C2)C4=CC=CC=C4)C,85388632,42607856
107649,8-methoxy-2-(2-methoxyphenyl)-1-benzopyran-4-one,COC1=CC=CC=C1C2=CC(=O)C3=C(O2)C(=CC=C3)OC,85313094,6708756
169083,"6-{[2-(2,4-dihydroxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-5-hydroxy-6-(3-methylbut-2-en-1-yl)-4-oxo-3,4-dihydro-2H-1-benzopyran-7-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC2=C(C(O)=C3C(=O)C(C(OC3=C2)C4=C(O)C=C(O)C=C4)C/C=C(\CCC=C(C)C)/C)CC=C(C)C)C(O)C(O)C(O)C1C(O)=O,85368263,131836014
185602,Leridol,O1C(CC(=O)C=2C1=C(C(OC)=C(C2O)CO)C)C3=CC=CC=C3,85384469,10495449
131700,quercetin-3'-glucuronide,C=1C(=CC(=C2C1OC(C(C2=O)O)C3=CC(=C(C=C3)O)OC4C(C(C(C(O4)C(O)=O)O)O)O)O)O,85735449,131750813
180152,"5,7-Dihydroxy-4'-methoxyflavan",O1C(CCC=2C1=CC(O)=CC2O)C3=CC=C(OC)C=C3,85379167,25232840
169053,"6-{[2-(2,4-dihydroxyphenyl)-5-hydroxy-3-[(6E)-8-hydroxy-3,7-dimethylocta-2,6-dien-1-yl]-6-(3-methylbut-2-en-1-yl)-4-oxo-4H-chromen-7-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC2=C(C(O)=C3C(OC(=C(C3=O)C/C=C(\CC/C=C(/CO)\C)/C)C4=C(O)C=C(O)C=C4)=C2)CC=C(C)C)C(O)C(O)C(O)C1C(O)=O,85368233,131835988
185508,"3,4,7-Trihydroxy-5-methoxy-8-prenylflavan 4-O-(beta-D-xylopyranosyl-(1->6)-beta-D-glucopyranoside)",O1C([C@@H](O)C(O)C(O)[C@@H]1O[C@@H]2[C@H](O)[C@H](OC=3C2=C(OC)C=C(O)C3CC=C(C)C)C4=CC=C(O)C=C4)CO[C@@H]5OC[C@@H](O)C(O)C5O,85384380,44257162
184497,Linoside B,O(C1[C@@H](O)[C@H](O)C(O[C@]1(C=2C(O)=C3C(OC(=CC3=O)C4=CC(OC)=C(OC)C=C4)=CC2OC)[H])CO)[C@@H]5OC([C@H](O)[C@H](O)C5O)C,85383421,44258390
192398,2'-C-Methylmyricetin 3-rhamnoside 5'-gallate,O1C(C(O)C(O)C(O)C1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C=4C(=C(O)C(O)=C(OC(=O)C5=CC(O)=C(O)C(O)=C5)C4)C)C,85391182,74978295
191566,"7-Hydroxy-3,3',4',5,6,8-hexamethoxyflavone",O1C2=C(C(OC)=C(OC)C(O)=C2OC)C(=O)C(OC)=C1C3=CC(OC)=C(OC)C=C3,85390356,9844898
26377,pterocarpans,[*]c1c([*])c([*])c2c(OC([*])([*])C3([*])c4c([*])c([*])c([*])c([*])c4OC23[*])c1[*],160962729,
168414,"Luteolin 7,3'-dimethyl ether 5-rhamnoside",O1C([C@H](O)[C@H](O)C(O)[C@@H]1OC=2C3=C(OC(=CC3=O)C4=CC(OC)=C(O)C=C4)C=C(OC)C2)C,85367602,44258383
168023,Myricetin 3-glucoside,O1[C@@H]([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C(O)=C4)CO,85367217,44259426
186727,"5-Hydroxy-3,8-dimethoxy-3',4'-methylenedioxy-7-prenyloxyflavone",O1C2=C(C(=O)C(OC)=C1C3=CC=4OCOC4C=C3)C(O)=CC(OCC=C(C)C)=C2OC,85385581,44260025
168119,Acacetin 7-(4'''-acetylrutinoside),O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(OC)C=C4)CO[C@@H]5OC([C@H](OC(=O)C)[C@H](O)C5O)C,85367310,44257892
185696,"6-Hydroxykaempferol 7,4'-dimethyl ether 3-sulfate",S(OC1=C(OC=2C(C1=O)=C(O)C(O)=C(OC)C2)C3=CC=C(OC)C=C3)(O)(=O)=O,85384559,44259775
187513,Acacetin 7-rhamnosyl-(1->4'')[glucosyl-(1->6'')(6'''-acetylsophoroside)],O1C([C@@H](O[C@@H]2OC([C@H](O)[C@H](O)C2O)C)[C@H](O)C(O[C@@H]3OC([C@@H](O)C(O)C3O)COC(=O)C)[C@@H]1OC=4C=C5OC(=CC(=O)C5=C(O)C4)C6=CC=C(OC)C=C6)CO[C@@H]7OC([C@@H](O)C(O)[C@H]7O)CO,85386356,44257895
180608,"5,7,2',5'-Tetrahydroxy-6-methoxyflavanone",O1C(CC(=O)C2=C1C=C(O)C(OC)=C2O)C3=C(O)C=CC(O)=C3,85379619,14135321
187121,Kaempferide 5-glucoside-7-glucuronide,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC2=CC(O[C@@H]3OC([C@@H](O)[C@H](O)C3O)C(O)=O)=CC=4OC(=C(O)C(=O)C24)C5=CC=C(OC)C=C5)CO,85385971,44257992
176218,"8-Galactopyranosyl-6-glucopyranosyl-4',5-dihydroxy-7-methoxyflavone",O1C([C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO)C=2C(OC)=C(C3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)C(O)=C4C2OC(=CC4=O)C5=CC=C(O)C=C5,85375282,131752186
168270,Quercetagetin 3-methyl ether,O1C2=C(C(=O)C(OC)=C1C3=CC(O)=C(O)C=C3)C(O)=C(O)C(O)=C2,85367460,5320475
174405,"8-Hydroxy-4',5,7-trimethoxyflavone",O1C2=C(C(OC)=CC(OC)=C2O)C(=O)C=C1C3=CC=C(OC)C=C3,441606166,5318368
189448,2''-O-beta-L-Galactopyranosylorientin,O([C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@]1(C=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC(O)=C(O)C=C4)[H])CO)[C@@H]5O[C@H]([C@@H](O)[C@@H](O)[C@@H]5O)CO,85388266,102594479
184462,8-Prenylkaempferol 3-rhamnosyl-(1->3)-[apiosyl-(1->6)-glucoside],O(C1C(O)C(OC(OC2=C(OC3=C(C2=O)C(O)=CC(OC)=C3CC=C(C)C)C4=CC=C(O)C=C4)C1O)COC5OCC(O)(C5O)CO)C6OC(C(O)C(O)C6O)C,85383390,44259543
191684,Clovin,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O[C@@H]4O[C@H]([C@H](O)[C@@H](O)[C@H]4O)C)C3)C5=CC(O)=C(O)C=C5)CO[C@@H]6O[C@H]([C@H](O)[C@@H](O)[C@H]6O)C,85390472,5488716
185784,Homoesperetin 7-rutinoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(CC(=O)C3=C(O)C2)C4=CC(OC)=C(OC)C=C4)CO[C@@H]5OC([C@H](O)C(O)[C@@H]5O)C,85384646,42607988
94054,"(2R)-5-hydroxy-7-methoxy-2-phenyl-3,4-dihydro-2H-1-benzopyran-4-one",COC1=CC(=C2C(=O)C[C@@H](OC2=C1)C3=CC=CC=C3)O,329740293,6950539
191469,Sudachiin A,O1C(C(O)C(O)C(O)C1OC2=C(OC)C=C(C=C2)C=3OC=4C(C(=O)C3)=C(O)C(OC)=C(O)C4OC)CO,85390261,73829938
114788,N-(2-ethylphenyl)-2-[[2-(4-methoxyphenyl)-4-oxo-1-benzopyran-6-yl]oxy]acetamide,CCC1=CC=CC=C1NC(=O)COC2=CC3=C(C=C2)OC(=CC3=O)C4=CC=C(C=C4)OC,85320042,1191851
174870,"5,7-Dihydroxy-4'-methoxy-8-methylisoflavanone",O1CC(C(=O)C=2C1=C(C(O)=CC2O)C)C3=CC=C(OC)C=C3,85373951,129685429
185485,"2-(3-Hydroxy-4,5-dimethoxyphenyl)-5-[8-hydroxy-7-methoxy-2-(3,4,5-trimethoxyphenyl)-3,4-dihydro-2H-1-benzopyran-5-yl]-7-methoxy-3,4-dihydro-2H-1-benzopyran-8-ol",O1C(CCC=2C(C=3C=4CCC(OC4C(O)=C(OC)C3)C=5C=C(OC)C(OC)=C(O)C5)=CC(OC)=C(O)C12)C6=CC(OC)=C(OC)C(OC)=C6,85384358,75072286
193206,Gossypetin 3-methyl ether,O1C2=C(C(=O)C(OC)=C1C3=CC(O)=C(O)C=C3)C(O)=CC(O)=C2O,85391980,5386958
189730,hesperetin 7-sulfate,S(OC=1C=C2O[C@@H](CC(=O)C2=C(O)C1)C3=CC(O)=C(OC)C=C3)(O)(=O)=O,85388547,125273135
192942,Kaempferol 3-sophoroside-7-(2''-ferulylglucoside),O(C1C(O)[C@H](O)C(O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O[C@@H]4OC([C@@H](O)[C@H](O)C4OC(=O)/C=C/C5=CC(OC)=C(O)C=C5)CO)C3)C6=CC=C(O)C=C6)CO)[C@@H]7OC([C@@H](O)C(O)[C@H]7O)CO,85391717,44258890
175598,"5-Hydroxy-3',4',7,8-tetramethoxyflavone",O1C2=C(C(=O)C=C1C3=CC(OC)=C(OC)C=C3)C(O)=CC(OC)=C2OC,85374671,9950661
192902,Isoorientin 4'-O-glucoside-2''-O-(E)-caffeate,O1[C@](C(OC(=O)/C=C/C2=CC(O)=C(O)C=C2)[C@@H](O)[C@H](O)C1CO)(C3=C(O)C4=C(OC(=CC4=O)C5=CC(O)=C(O[C@@H]6OC([C@@H](O)[C@H](O)C6O)CO)C=C5)C=C3O)[H],85391678,44257987
192459,Spinacetin 3-rutinoside,O1C(C(O)C(O)C(O)C1OC2=C(OC3=C(C2=O)C(O)=C(OC)C(O)=C3)C4=CC(OC)=C(O)C=C4)COC5OC(C(O)C(O)C5O)C,85391241,131752195
180379,"3,5,7-Tris(acetyloxy)-8-methoxy-2-(4-methoxyphenyl)-4H-1-benzopyran-4-one",O1C2=C(C(=O)C(OC(=O)C)=C1C3=CC=C(OC)C=C3)C(OC(=O)C)=CC(OC(=O)C)=C2OC,85379392,14027571
188403,7-O-Methylstrobopinin,O1C(CC(=O)C=2C1=CC(OC)=C(C2O)C)C3=CC=CC=C3,85387233,369597
191993,Pollenin B,O1C(C(O)C(O)C(O)C1OC2=C(OC3=C(C2=O)C(O)=CC(OC)=C3O)C4=CC=C(O)C=C4)CO,85390779,74978527
169201,"{2-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-4H-chromen-6-yl]-4-hydroxy-6-methyl-5-oxooxan-3-yl}oxidanesulfonic acid",S(OC1C(OC(C(=O)C1O)C)C2=C(O)C3=C(OC(=CC3=O)C4=CC(OC)=C(O)C=C4)C=C2O)(O)(=O)=O,85368379,131833696
193351,"2-(3-hydroxy-4,5-dimethoxyphenyl)-4H-chromen-4-one",O1C(C=2C=C(OC)C(OC)=C(O)C2)=CC(=O)C=3C1=CC=CC3,85392125,25189612
192938,Leucopelargonidin 3-O-glucoside,O([C@@H]1OC([C@@H](O)C(O)C1O)CO)[C@@H]2[C@H](OC=3C(C2O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4,85391713,44257152
175610,Jaceidin,O1C2=C(C(=O)C(OC)=C1C3=CC(OC)=C(O)C=C3)C(O)=C(OC)C(O)=C2,85374683,5464461
179271,"Quercetin 3,3'-dimethyl ether 4'-(2-methylbutyrate)",O1C(C2=CC(OC)=C(OC(=O)C(CC)C)C=C2)=C(OC)C(=O)C=3C1=CC(O)=CC3O,85378297,44259687
177937,Quercetin 3-beta-laminaribioside,O(C1C(O)C(OC(OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)C1O)CO)C5OC(C(O)C(O)C5O)CO,85376980,74978161
184493,Apigenin 7-(2''-acetylglucoside),O1C([C@@H](O)[C@H](O)C(OC(=O)C)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(O)C=C4)CO,87350715,44257830
188166,Tricin 7-glucuronide,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC(OC)=C(O)C(OC)=C4)C(O)=O,85387002,44258271
166632,"Luteolin 7,3'-digalacturonide",O1C([C@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(C4=CC(O[C@@H]5OC([C@H](O)[C@H](O)C5O)C(O)=O)=C(O)C=C4)=CC(=O)C3=C(O)C2)C(O)=O,85365872,44258092
166616,Dichotosin,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=3CC[C@H](OC3C=C(OC)C2)C4=CC=C(OC)C=C4)CO,85365856,44257198
169583,2''-O-trans-p-Coumaroylastragalin,O1C(C(O)C(O)C(OC(=O)/C=C/C2=CC=C(O)C=C2)C1OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC=C(O)C=C5)CO,85368760,131752460
196387,Agestricin D,O1C(CC(=O)C=2C1=CC(OC)=C(O)C2OC)C3=CC(OC)=C(O)C=C3,85395132,21721836
196352,"3',4',5'-Trihydroxywogonin",O1C2=C(C(=O)C=C1C3=CC(O)=C(O)C(O)=C3)C(O)=CC(O)=C2OC,85395097,15558313
166621,"5,7,3',5'-Tetrahydroxy-3,6,8,4'-tetramethoxyflavone 3'-glucoside",O1C([C@@H](O)C(O)C(O)[C@@H]1OC2=CC(=CC(O)=C2OC)C=3OC=4C(C(=O)C3OC)=C(O)C(OC)=C(O)C4OC)CO,85365861,44260070
